DATE,COMNAM,NCUSIP,PERMNO
19931207,MONTEREY PASTA CO,61257010,80023
20041215,MONTEREY GOURMET FOODS INC,61257010,80023
19961114,MONTEREY RESOURCES INC,61262210,84170
19970701,MONTGOMERY FINANCIAL CORP,61382610,85194
19680102,MONTGOMERY WARD & CO,61422390,13063
19981111,MONY GROUP INC,61533710,86411
19680102,MOOG INC,61539410,42614
19800612,MOOG INC,61539420,61807
19800522,MOOG INC,61539430,42614
19910604,MOORCO INTERNATIONAL INC,61559L10,76685
19801113,MOORE CORP LTD,61578510,62324
19850523,MOORE MEDICAL CORP,61579910,67678
19721214,MOORE PRODUCTS CO,61583610,55125
19950804,MOOVIES INC,61634710,82192
19721214,MOR FLO INDUSTRIES INC,61635010,55133
19780711,MOREHOUSE INDUSTRIES INC,61665910,55160
19690401,MORGAN J P & CO INC,61688010,48071
19860922,MORGAN FOODS INC,61690010,64442
19970715,MORGANS FOODS INC,61690020,64442
19840309,MORGAN KEEGAN INC,61741010,68582
19851030,MORGAN PRODUCTS LTD,61743910,90289
19860321,MORGAN STANLEY GROUP INC,61744610,69032
19970602,MORGAN STANLEY DEAN WITTER D & C,61744644,69032
19980327,MORGAN STANLEY DEAN WITTER & CO,61744644,69032
20060214,MORGANS HOTEL GROUP CO,61748W10,91096
19870731,MORGRO CHEMICAL CO,61757410,11561
19900829,MORGRO CHEMICAL CO,61757420,11561
19920424,MORNINGSTAR GROUP INC,61769810,77534
19850506,MORRISON KNUDSEN CORP,61844710,55079
19990701,MORRISON MANAGEMENT SPEC INC,61845910,83228
19921005,MORRISON RESTAURANTS INC,61847710,55213
19970908,MORRISON RESTAURANTS INC NEW,61847810,83227
19951214,MORROW SNOWBOARDS INC,61902C10,82726
20040730,MORTGAGEIT HOLDINGS INC,61915Q10,90268
19980910,MORTON INDUSTRIAL GROUP INC,61932810,86361
19970501,MORTON INTERNATIONAL INC NEW,61933510,75647
19960510,MORTONS RESTAURANT GROUP INC,61942910,77653
20060209,MORTONS RESTAURANT GROUP INC NEW,61943010,91117
19970102,MOSAIX INC,61945410,76199
20040226,MOSCOW CABLECOM CORP,61945R10,14286
19721214,MOSINEE PAPER CORP,61960010,55256
19960223,MOSSIMO INC,61969610,82857
19861031,MOTEL 6 LP,61974410,70869
19991210,MOTHERNATURE COM INC,61978K10,87503
19970102,MOTIVEPOWER INDUSTRIES INC,61980K10,80461
20040625,MOTIVE INC,61980V10,90234
19830309,MOTO PHOTO INC,61982110,55328
19721214,MOTOR CLUB AMER,61982310,55336
19930805,MOTOR COACH INDS INTL INC,61984810,79543
19930316,MOTHERS WORK INC,61990310,78990
19971125,MOTOR CARGO INDUSTRIES INC,61990710,85536
20000424,MOTIENT CORP,61990810,80036
20070620,MOTIENT CORP,61990830,92099
19680102,MOTOROLA INC,62007610,22779
20110104,MOTOROLA SOLUTIONS INC,62007630,22779
20110104,MOTOROLA MOBILITY HOLDINGS INC,62009710,12456
19810513,MOUNTAIN MEDICAL EQUIP INC,62422010,63247
19930727,MOUNTAIN PARKS FINANCIAL CORP,62424610,79403
19860515,MOUNTAINEER BANKSHARES WV,62450910,10261
20020930,MOUNTAINBANK FINANCIAL CORP,6.25E+14,89503
19931103,MOUNTASIA ENTERTAINMENT INT INC,62454710,79831
19960829,MOUNTASIA ENTERTAINMENT INTL INC,62454710,79831
19940901,MOUNTBATTEN INC,62454V10,80941
19940802,MOVIE GALLERY INC,62458110,80831
20060623,MOVE INC,62458M10,87165
20111121,MOVE INC,62458M20,87165
19900313,MOVIE SUPERSTORE INC,62459210,76396
19940513,MOVIEFONE INC,62459810,80556
19930913,MOXHAM BANK CORP,62468710,79609
19960126,MOYCO TECHNOLOGIES INC,62472020,82806
20010629,MPOWER HOLDING CORP,62473L10,86077
20040520,MPOWER HOLDING CORP,62473L30,90168
19990721,M P 3 COM INC,62473M10,87115
19940617,MTL INC,62490310,80650
19990317,MULTEX COM INC,62536710,86779
20040625,MULTI FINELINE ELECTRONIX INC,62541B10,90232
19930722,MULTI MARKET RADIO INC,62543210,79415
19800611,MULTIBANK FINANCIAL CORP,62543410,55483
19930819,MULTICARE COMPANIES INC,62543V10,79508
19970529,MULTIGRAPHICS INC,62544010,80071
20010621,MULTILINK TECHNOLOGY CORP,62544T10,89028
20020910,MULTILINK TECHNOLOGY CORP,62544T20,89028
20040716,MULTIBAND CORP,62544X10,80638
20070807,MULTIBAND CORP,62544X20,80638
19960522,MULTIMEDIA GAMES INC,62545310,83529
20110404,MULTIMEDIA GAMES HOLDING CO INC,62545310,83529
19821101,MULTIMEDIA INC,62545510,12058
19721214,MULTNOMAH KENNEL CLUB,62574410,55512
19801224,MULTNOMAH KENNEL CLUB,62574420,55539
19840724,MULTIVEST CORP,62590610,55555
19910617,MULTIVEST CORP,62590630,55555
19920316,MUNIYIELD CALIFORNIA FUND INC,62629610,77466
19920413,MUNIYIELD INSURED FUND INC,6.26E+14,77548
19921104,MUNIYIELD INSURED FUND II INC,62630F10,78058
19680102,MUNSINGWEAR INC,62632010,13290
19911022,MUNSINGWEAR INC,62632020,13290
19961021,MURDOCK COMMUNICATIONS CORP,62647W10,84109
19680102,MURPHY OIL CORP,62671710,28345
19930201,MUSICSOURCE U S A INC,62757T10,78899
19941021,MUSICSOURCE U S A INC,62757T30,78899
19920226,MUSICLAND STORES CORP,62758B10,77371
19991012,MUSTANG COM INC,62818810,81570
19811116,MUSTANG DRILLING & EXPL INC,62819010,55651
19860604,MUSTANG COMPANIES INC,62819010,55651
19950202,MUTUAL BANCOMPANY INC,62823P10,81261
19910904,MUTUAL ASSURANCE INC,62823T10,76838
19920717,MUTUAL SAVINGS BANK FSB,62835510,77782
19870623,MYCOGEN CORP,62845210,11450
20000428,MUTUALFIRST FINL INC,62845B10,87525
19721106,MYERS INDUSTRIES INC,62846410,65365
20010810,MYKROLIS CORP,62852P10,89132
19730223,MYLAN LABS INC,62853010,69550
20071002,MYLAN INC,62853010,69550
19841015,MYLEX CORP,62854610,90342
19880517,MYO TECH CORP,62855310,75571
19990820,MYPOINTS COM INC,62855T10,87176
20031030,MYOGEN INC,6.29E+14,89868
19980109,MYSTIC FINANCIAL INC,62864310,85740
20000420,N B C CAPITAL CORP,62872910,87843
19970226,N A C T TELECOMMUNICATIONS INC,62872G10,84551
19930503,N A I TECHNOLOGIES INC,62872H10,57999
19950508,N A L FINANCIAL GROUP INC,62872M10,81630
19881205,N B B BANCORP INC,62872P10,75237
19791212,N B I INC,62873510,63693
19991130,N B C INTERNET INC,62873D10,87402
20030602,N B & T FINANCIAL GROUP INC,62874M10,89758
19830810,N B S C CORP,62875010,55731
19920317,N B T BANCORP INC,62877810,77415
19950526,N B T Y INC,62878210,56937
19721214,N C C INDUSTRIES INC,62883410,55766
19780801,N C H CORP,62885010,47773
19920403,N C I BUILDING SYSTEMS INC,62885210,77501
20100308,N C I BUILDING SYSTEMS INC,62885220,77501
19690102,N C N B CORP,62885510,59408
19961107,N C O GROUP INC,62885810,84238
20010404,N C O PORTFOLIO MANAGEMENT INC,62885J10,88968
19740513,N C R CORP,62886210,19537
19970102,N C R CORP NEW,6.29E+14,84372
20030626,N C R I C GROUP INC,62886P10,87079
19960214,N C S HEALTHCARE INC,62887410,83150
19900322,N D C AUTOMATION INC,62888110,76397
19920306,N D C AUTOMATION INC,62888120,76397
19870730,N D L PRODUCTS INC,62888310,11560
19810501,N B D BANCORP INC,62890010,56450
19851011,N A C RE CORP,62890710,90369
19880304,N S GROUP INC,62891610,75262
19901220,N S BANCORP INC,62892510,76506
19951201,N H S FINANCIAL INC,62894310,75911
19980401,N A S B FINANCIAL INC,62896810,90561
19860815,N F S FINANCIAL CORP,62910410,10580
19971024,N F O WORLDWIDE INC,62910N10,79097
19950315,N G C CORP,62912110,81594
20040628,NGAS RESOURCES INC,62912T10,78436
19880713,N H D STORES INC,62913210,56419
19950815,N H P INCORPORATED,6.29E+14,82194
20030228,N I I HOLDINGS INC,62913F20,89685
20150709,N I I HOLDINGS INC,62913F50,15532
20110512,N G L ENERGY PARTNERS L P,62913M10,12745
19880304,N I P S C O INDUSTRIES INC,62914010,38762
19710416,N L INDUSTRIES INC,62915610,13303
19881223,N L INDUSTRIES INC,62915640,13303
19971126,N M B T CORP,62918910,75673
19830921,N M R OF AMERICA INC,62923010,55854
19990610,N M T MEDICAL INC,62929410,83953
19940713,N P C INTERNATIONAL INC,62936010,56630
19940713,N P C INTERNATIONAL INC,62936020,76787
19950809,N P C INTERNATIONAL INC,62936030,56630
19940526,N P S PHARMACEUTICALS INC,62936P10,80560
20000531,N R G ENERGY INC,62937710,88232
20040325,N R G ENERGY INC,62937750,90071
19950608,N S & L BANCORP INC,62937R10,81731
19930805,NSD BANCORP INC,62938D10,79512
19971001,N S S BANCORP INC,62938H10,80653
19900612,N S C CORPORATION,62938T10,76200
19970327,N T L INC,62940710,76799
19910829,N T N COMMUNICATIONS INC,62941030,76963
20060103,N T N BUZZTIME INC,62941030,76963
20160617,N T N BUZZTIME INC,62941060,76963
20041231,N T S REALTY HOLDINGS LTD,62942210,90508
19971017,N2K INC,62942710,85483
19951219,N U C O 2 INC,62942810,82730
19830404,N U I CORP,62943010,64290
20010302,N U I CORP NEW,62943110,64290
19680102,N V F CO,62944910,22605
19960530,N VISION INC,62944R10,83537
19981112,N VISION INC,62944R30,83537
19931118,N V R INC,62944T10,79785
19890104,N W N L COMPANIES INC,62945T10,58393
20020212,N W H INC,6.29E+14,80348
20000919,NX NETWORKS INC,62947810,77919
19891002,N Y M A G I C INC,62948410,57446
20061117,NYMEX HOLDINGS INC,62948N10,91583
20070404,N Y S E EURONEXT,62949110,91143
20020305,N A B I BIOPHARMACEUTICALS,62951910,57913
19950120,NABISCO HOLDINGS CORP,62952610,81191
19990615,NABISCO GROUP HOLDING CORP,62952P10,76597
19890307,NABORS INDUSTRIES INC,62956810,29102
19860609,NACCO INDUSTRIES INC,62957910,28118
19810224,NAHAMA & WEAGANT ENERGY INC,62977510,55969
19920121,NAHAMA & WEAGANT ENERGY CO,62977520,55969
19680102,NALCO CHEMICAL CO,62985310,41179
20041111,NALCO HOLDING COMPANY,62985Q10,90439
19911108,NAMIC U S A CORP,62986710,77109
19980414,NANOGEN INC,63007510,85995
19841128,NANOMETRICS INC,63007710,90377
20071101,NANOSPHERE INC,63009F10,92445
20150409,NANOSPHERE INC,63009F20,92445
19850514,NAPA VALLEY BANCORP,63035910,90385
19811229,NAPCO SECURITY SYSTEMS INC,63040210,55993
20090122,NAPCO SECURITY TECHNOLOGIES INC,63040210,55993
20041221,NAPSTER INC,63079710,88980
20010205,NARA BANCORP INC,63080P10,85741
20050210,NASDAQ STOCK MARKET INC,63110310,90601
20080228,NASDAQ O M X GROUP INC,63110310,90601
20150908,NASDAQ INC,63110310,90601
19830512,NASH FINCH COMPANY,63115810,56040
19680102,NASHUA CORP,63122610,45487
19870604,NASTA INTERNATIONAL INC,63172410,75079
20011213,NASSDA CORP,63172M10,89276
20000128,NATCO GROUP INC,63227W20,87539
19930226,NATHANS FAMOUS INC NEW,63234710,78900
20050422,NATIONAL COAL CORP,63238120,90670
20100622,NATIONAL COAL CORP,63238130,90670
19880624,NATIONAL AUSTRALIA BK LTD,63252540,75301
20050421,NATIONAL ATLANTIC HOLDINGS CORP,63253Y10,90669
19821130,NATIONAL BANCORP AK,63258710,56101
19800428,NATIONAL BANCSHARES CORP TX,63259310,56120
19950428,NATIONAL BANCSHARES CORP TEX,63259350,81528
19801117,NATIONAL CITY BANCORPORATION,63531210,56216
19911217,NATIONAL CITY BANCSHARES INC,63531310,77181
19730501,NATIONAL CITY CORP,63540510,56232
19780427,NATIONAL COMMERCE BANCORPORATION,63544910,56275
20010507,NATIONAL COMMERCE FINANCIAL CORP,63545P10,56275
19721214,NATIONAL COMPUTER SYSTEMS INC,63551910,56339
19721214,NATIONAL DATA CORP,63562110,56363
19931221,NATIONAL DENTEX CORP,63563H10,80000
19941012,NATIONAL DIAGNOSTICS INC,63564110,80995
19971222,NATIONAL DISCOUNT BRKRS GRP INC,63564610,75094
19780703,NATIONAL EDUCATION CORP,63577110,47028
19910612,NATIONAL ENERGY GROUP INC,63581210,17946
19860604,NATIONAL ENTERPRISES INC,63581910,52687
19980105,NATIONAL HEALTH REALTY INC,63590510,85771
19980105,NATIONAL HEALTHCARE CORP,63590610,72338
20030918,NATIONAL FINANCIAL PARTNERS CORP,63607P20,89850
19941128,NATIONAL GAMING CORP,63619210,81093
19810902,NATIONAL GAS & OIL CO,63619510,61444
19930812,NATIONAL GOLF PROPERTIES INC,63623G10,79548
19991007,NATIONAL GRID GROUP P L C,63627410,87280
20020201,NATIONAL GRID GROUP PLC HLDG CO,63627410,87280
20021021,NATIONAL GRID TRANSCO PLC,63627410,87280
20050801,NATIONAL GRID PLC,63627430,87280
19930913,NATIONAL GYPSUM CO NEW,63631710,79510
19821210,NATIONAL HEALTH CARE SYS,63632910,56427
19861125,NATIONAL HEALTH ENHANCMT SYS INC,63633210,10893
19911009,NATIONAL HEALTH INVESTORS INC,63633D10,77057
19880707,NATIONAL HEALTH LABORATORIES INC,63633F10,12062
19870324,NATIONAL HERITAGE INC,63634610,75467
20060320,NATIONAL HOLDINGS CORP,63637510,11441
20150219,NATIONAL HOLDINGS CORP,63637520,11441
19930520,NATIONAL HOME CENTERS INC,63637610,79181
19911224,NATIONAL HOME HEALTH CARE CORP,63638010,34228
19890705,NATIONAL INCOME REALTY TRUST,63645C10,12000
19900326,NATIONAL INCOME REALTY TRUST NEW,63645C20,12000
19900420,NATIONAL INCOME REALTY TRUST,63645C20,12000
19980630,NATIONAL INFORMATION GROUP,63648P10,75551
19830913,NATIONAL INTERGROUP INC,63654010,19019
20050128,NATIONAL INTERSTATE CORP,63654U10,90540
19790829,NATIONAL LAMPOON INC,63663510,56478
19960116,NATIONAL LODGING CORP,63680K10,81093
19750424,NATIONAL MICRONETICS INC,63690410,56531
19721106,NATIONAL MINE SVC CO,63690510,59096
19870821,NATIONAL MERCANTILE BANCORP,63691210,11625
19970625,NATIONAL MERCANTILE BANCORP,63691220,11625
19990728,NATIONAL MED HEALTH CARD SYS INC,63691830,87116
19870710,NATIONAL MEDIA CORP,63691910,53137
19910206,NATIONAL MEDICAL WASTE INC,63692310,76957
19961029,NATIONAL OILWELL INC,63707110,84032
20050314,NATIONAL OILWELL VARCO INC,63707110,84032
19690102,NATIONAL PATENT DEV CORP,63713010,58501
19951009,NATIONAL PATENT DEV CORP,63713030,58501
19831025,NATIONAL PENN BANCSHARES INC,63713810,56611
19931005,NATIONAL PICTURE AND FRAME CO,63715210,79722
19960809,NATIONAL PROCESSING INC,63722910,83828
19960627,NATIONAL PROPANE PARTNERS L P,63725010,84401
19760929,NATIONAL PROPERTIES CORP,63725210,56638
19930930,NATIONAL R V HOLDINGS INC,63727710,79613
19920130,NATIONAL RE HOLDINGS CORP,63734020,77373
19920527,NATIONAL RE CORP,63734020,77373
19871008,NATIONAL REALTY L P,63735310,75236
19890123,NATIONAL REALTY L P,63735320,75236
19910102,NATIONAL REALTY L P,63735330,75236
19860617,NATIONAL SANITARY SUPPLY CO,63743410,10376
19851107,NATIONAL SAVINGS BK ALBANY NY,63745510,90473
19870623,NATIONAL SECURITIES CORP,63760510,11441
19920311,NATIONAL SECURITIES CORP,63760520,11441
19701020,NATIONAL SEMICONDUCTOR CORP,63764010,51377
19680102,NATIONAL SERVICE INDUSTRIES INC,63765710,22066
20020107,NATIONAL SERVICE INDUSTRIES INC,63765720,22066
19680102,NATIONAL STANDARD CO,63774210,26753
19680102,NATIONAL STEEL CORP,63784410,19019
19930324,NATIONAL STEEL CORP,63784430,79062
19951110,NATIONAL SURGERY CENTERS INC,63804410,82597
19760823,NATIONAL TECHNICAL SVCS INC,63810410,56777
19810624,NATIONAL TECHNICAL SYS,63810410,56777
19871116,NATIONAL TECHNICAL SYS INC,63810410,56777
19880112,NATIONAL TECHTEAM INC,63810810,11910
19870716,NATIONAL TRANSACTION NETWORK INC,63822130,11517
19920519,NATIONAL VISION ASSOC LTD,63845910,77619
20010827,NATIONAL VISION INC,63845P10,89133
19861022,NATIONAL WESTMINSTER BANK PLC,63853940,70885
19920102,NATIONSBANK CORP,63858510,59408
19980807,NATIONSRENT INC,63858810,86309
19860730,NATIONWIDE CELLULAR SERVICE INC,63859510,10544
20040901,NATIONSHEALTH INC,63860C10,90362
19970306,NATIONWIDE FINANCIAL SERVICES IN,63861210,84644
19890508,NATIONWIDE HEALTH PROPERTIES INC,63862010,68312
19980722,NATROL INC,63878910,86284
19920514,NATURAL WONDERS INC,63901410,77602
19920312,NATURE FOOD CENTERS INC,63901610,66740
20040901,NATURE VISION INC,6.39E+14,62763
20010720,NATUS MEDICAL INC,63905010,89036
20041001,NAUGATUCK VLY FINANCIAL CORP,63906710,90416
19930715,NAUTICA ENTERPRISES INC,63908910,72710
19910304,NAYLOR INDUSTRIES INC,63934910,10964
19930701,NAVISTAR INTERNATIONAL CORP,6.39E+14,12503
19970211,NAVIDEC INC,63934Q10,84553
20021204,NAVIDEC INC,63934Q30,84553
19991022,NAVISITE INC,63935M10,87333
20030108,NAVISITE INC,63935M20,87333
19980610,NAVIGANT INTERNATIONAL INC,63935R10,86164
20040806,NAVTEQ CORP,63936L10,90309
20011101,NDCHEALTH CORP,63948010,56363
19860618,NEECO INC,63983510,10389
19980522,NEFF CORP,64009410,86025
20141121,NEFF CORP,64009420,15045
20031202,NEIGHBORCARE INC,64015Y10,89306
19870911,NEIMAN MARCUS GROUP INC,64020410,75179
19991007,NEIMAN MARCUS GROUP INC,64020420,87281
19991025,NEIMAN MARCUS GROUP INC,64020430,87283
20030115,NEKTAR THERAPEUTICS,64026810,80539
19870519,NELLCOR INC,64027510,11345
19950828,NELLCOR PURITAN BENNETT INC,64027510,11345
19721214,NELSON THOMAS INC,64037610,57067
19861117,NELSON THOMAS INC,64037620,75524
19951005,NEMATRON CORP,64044110,82509
19910618,NENDELS CORP,64045L10,76953
20000124,NEOFORMA COM INC,64047510,87574
20010827,NEOFORMA INC,64047550,87574
19890823,NEOGEN CORP,64049110,75976
19970314,NEOMAGIC CORPORATION,64049710,84625
20050815,NEOMAGIC CORPORATION,64049720,84625
20121210,NEOGENOMICS INC,64049M20,13704
19961125,NEOMEDIA TECHNOLOGIES,64050510,84239
19990305,N E O N SYSTEMS INC,64050910,86780
20070301,NEON COMMUNICATIONS GROUP INC,64050T10,82810
19950126,NEOPATH INC,64051710,81218
19880811,NEORX CORP,64052010,12063
19931214,NEORX CORP,64052030,12063
19941219,NEOSTAR RETAIL GROUP INC,64064R10,77531
19881020,NEOTERIK HEALTH TECHNOLOGIES INC,64065410,12231
19970801,NEOWARE SYSTEMS INC,64065P10,81491
20060209,NEOWARE INC,64065P10,81491
20140211,NEPHROGENEX INC,64066710,14465
19840828,NERCO INC,64080810,66659
19930427,NETWORK SOLUTIONS INC,64090110,79101
19940228,NETWORK SIX INC,64090110,79101
19961211,NETWORK SIX INC,64090120,79101
19860717,NEOLENS INC,64090310,10493
19950526,NEOLENS INC,64090330,10493
19871030,NETWORKED PICTURE SYS INC,64090710,11793
19950919,NETSTAR INC,64092110,82268
19970729,NET BANK INC,64093310,85196
19971202,NETWORKS ASSOCIATES INC,64093810,77976
20000229,NET GENESIS CORP,6.41E+14,87622
19990423,NET PERCEPTIONS INC,64107U10,86838
19941215,NETCOM ON LINE COMM SVCS INC,64108110,81169
19990729,NET2PHONE INC,64108N10,87082
19920604,NETFRAME SYSTEMS INC,64110610,77740
20080326,NETAPP INC,64110D10,82598
20000104,NETCURRENTS INC,64110J10,76456
20020523,NETFLIX INC,64110L10,89393
19991112,NETCREATIONS INC,64110N10,87454
19960708,NETEGRITY INC,64110P10,75684
19991118,NETGATEWAY INC,64111110,87404
19980612,NETGRAVITY INC,64111410,86213
20070719,NETEZZA CORP,64111N10,92182
19960816,NETLIVE COMMUNICATIONS INC,64114210,83887
19990915,NETLOJIX COMMUNICATIONS INC,64114310,86050
19930921,NETMANAGE INC,64114410,79612
20020904,NETMANAGE INC,64114430,79612
19920922,NETRIX CORP,64114810,77919
19950809,NETSCAPE COMMUNICATIONS CORP,64114910,82200
19991014,NETRADIO CORP,6.41E+14,87335
20010614,NETRADIO CORP,6.41E+24,87335
19971117,NETOPIA INC,64114K10,83657
19990819,NETRO CORP,64114R10,87180
19960814,NETSMART TECHNOLOGIES INC,64114W10,83889
19980915,NETSMART TECHNOLOGIES INC,64114W30,83889
19970529,NETSPEAK CORP,64115D10,84823
19990929,NETSOLVE INC,64115J10,87247
20000317,NETPLIANCE INC,64115K10,87795
19990730,NETIQ CORP,64115P10,87081
19990915,NETSILICON INC,64115X10,87260
19990621,NETMOVES CORP,64116A10,84078
19991001,NETOPTIX CORP,64116F10,38085
19991208,NETRATINGS INC,64116M10,87507
20011212,NETSCREEN TECHNOLOGIES INC,64117V10,89275
20040709,NETLOGIC MICROSYSTEMS INC,64118B10,90287
20071220,NETSUITE INC,64118Q10,92497
20101019,NETSPEND HOLDINGS INC,64118V10,12359
19870123,NETWORK EQUIPMENT TECHNOLOGIES,64120810,11038
20000907,NETVALUE HOLDINGS,64120C10,88602
19950124,NETWORK EXPRESS INC,64120T10,81217
19950503,NETVANTAGE INC,64120U10,81631
19890203,NETWORK GENERAL CORP,64121010,75448
19801103,NETWORK SYSTEMS CORP,64121710,57155
19760802,NETWORKS ELECTRONICS CORP,64121910,57163
20000713,NETWORK ENGINES INC,64121A10,88457
19940224,NETWORK LONG DISTANCE INC,64121K10,80260
19970926,NETWORK SOLUTIONS INC DE,64121Q10,85385
19921125,NETWORTH INC,64122110,78104
19990924,NETZERO INC,64122R10,87261
19991109,NETZEE INC,64122W10,87403
20010516,NETZEE INC NEW,64122W30,87403
20010614,NETZEE INC,64122W30,87403
19991007,NEUBERGER BERMAN INC,64123410,87284
19930922,NEUREX CORPORATION,64123810,80108
19730417,NEUTROGENA CORP,64124610,57171
19891003,NEUROGEN CORP,6.41E+14,76000
19940216,NEUROBIOLOGICAL TECHNOLOGIES INC,64124W10,80258
20070917,NEUROBIOLOGICAL TECHNOLOGIES INC,64124W30,80258
20040722,NEUROMETRIX INC,64125510,90288
20110902,NEUROMETRIX INC,64125520,90288
20130219,NEUROMETRIX INC,64125530,90288
20151202,NEUROMETRIX INC,64125550,90288
19971021,NEUTRAL POSTURE ERGONOMICS INC,6.41E+14,85484
20021126,NEUBERGER BERMAN REAL EST INC FD,64126D10,89599
20030425,NEUBERGER BERMAN RLTY INC FD INC,64126G10,89732
20050629,NEUSTAR INC,64126X20,90763
20011127,NEVADA CHEMICALS INC,64127C10,54341
20071102,NEUTRAL TANDEM INC,64128B10,92454
19680102,NEVADA POWER CO,64142310,38658
20031029,NEUBERGER BERMAN REAL ESTATE SEC,64190A10,89881
19721214,NEW BRUNSWICK SCIENTIFIC INC,64287610,57251
19970804,NEW CENTURY ENERGIES INC,64352U10,22613
20051229,NEW ENGLAND BANCSHARES INC,64386320,91025
19801217,NEW ENGLAND BUSINESS SVC INC,64387210,57286
19941104,NEW ENGLAND COMMUNITY BNCP INC,64389010,81094
19861002,NEW ENGLAND CRITICAL CARE INC,64389610,75518
